Timestamp, Person#, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
635588163915905672, 0,-0.09153628, -0.9425144, 1.923141,0.1574366, -0.9230649, 1.91094,-0.3097146, 0.06106837, 1.676953,0.3864164, 0.07916345, 1.627305,-0.1207976, -1.015483, 1.860001,0.1648468, -0.9894894, 1.865056,-0.5449746, -0.1377424, 1.720756,0.6521105, -0.05621918, 1.648374,-0.5901546, -0.1954788, 1.728189,0.74323, -0.08460139, 1.681832,-0.007915922, 0.4433069, 1.484846,-0.04973147, -0.2469142, 1.669222,0.09676549, -0.2459763, 1.659952,-0.07115301, -0.5604725, 1.770963,0.1260359, -0.5661183, 1.756807,0.02602022, 0.3078493, 1.543409,-0.1426844, 0.2169352, 1.599604,0.1759986, 0.221403, 1.557081,0.02401828, -0.2515001, 1.698792,0.0252336, 0.0332288, 1.62793,0.0258763, 0.2407386, 1.566783,-0.5381067, -0.1822538, 1.663868,0.6784196, -0.09327381, 1.610382,-0.4802037, -0.07903858, 1.717104,0.581696, -0.02944221, 1.649689
635588163916185883, 0,-0.09153628, -0.9425144, 1.923141,0.1574366, -0.9230649, 1.91094,-0.3097146, 0.06106837, 1.676953,0.3864164, 0.07916345, 1.627305,-0.1207976, -1.015483, 1.860001,0.1648468, -0.9894894, 1.865056,-0.5449746, -0.1377424, 1.720756,0.6521105, -0.05621918, 1.648374,-0.5901546, -0.1954788, 1.728189,0.74323, -0.08460139, 1.681832,-0.007915922, 0.4433069, 1.484846,-0.04973147, -0.2469142, 1.669222,0.09676549, -0.2459763, 1.659952,-0.07115301, -0.5604725, 1.770963,0.1260359, -0.5661183, 1.756807,0.02602022, 0.3078493, 1.543409,-0.1426844, 0.2169352, 1.599604,0.1759986, 0.221403, 1.557081,0.02401828, -0.2515001, 1.698792,0.0252336, 0.0332288, 1.62793,0.0258763, 0.2407386, 1.566783,-0.5381067, -0.1822538, 1.663868,0.6784196, -0.09327381, 1.610382,-0.4802037, -0.07903858, 1.717104,0.581696, -0.02944221, 1.649689
635588163916376004, 0,-0.09154007, -0.9425223, 1.923151,0.1573921, -0.9230404, 1.910944,-0.3096522, 0.06112562, 1.676827,0.3859089, 0.07905354, 1.626518,-0.1210551, -1.015406, 1.859674,0.165433, -0.989378, 1.865019,-0.546227, -0.1369706, 1.721095,0.6512061, -0.05653788, 1.647822,-0.5904199, -0.1940177, 1.727997,0.7427241, -0.08759014, 1.681023,-0.008299682, 0.4432393, 1.48458,-0.05007756, -0.2470769, 1.66896,0.09643802, -0.2461295, 1.659495,-0.07115772, -0.5606386, 1.770976,0.1259388, -0.5658891, 1.75652,0.02587936, 0.3077281, 1.543154,-0.142874, 0.2168799, 1.599378,0.1756749, 0.2212423, 1.556729,0.02367131, -0.2516631, 1.698435,0.024992, 0.03308557, 1.627626,0.0257117, 0.2406117, 1.566516,-0.5377133, -0.1819829, 1.662818,0.6784317, -0.09341991, 1.609093,-0.4800792, -0.07900481, 1.717119,0.5812594, -0.02940123, 1.648984
635588163916606160, 0,-0.09154007, -0.9425223, 1.923151,0.1573921, -0.9230404, 1.910944,-0.3096522, 0.06112562, 1.676827,0.3859089, 0.07905354, 1.626518,-0.1210551, -1.015406, 1.859674,0.165433, -0.989378, 1.865019,-0.546227, -0.1369706, 1.721095,0.6512061, -0.05653788, 1.647822,-0.5904199, -0.1940177, 1.727997,0.7427241, -0.08759014, 1.681023,-0.008299682, 0.4432393, 1.48458,-0.05007756, -0.2470769, 1.66896,0.09643802, -0.2461295, 1.659495,-0.07115772, -0.5606386, 1.770976,0.1259388, -0.5658891, 1.75652,0.02587936, 0.3077281, 1.543154,-0.142874, 0.2168799, 1.599378,0.1756749, 0.2212423, 1.556729,0.02367131, -0.2516631, 1.698435,0.024992, 0.03308557, 1.627626,0.0257117, 0.2406117, 1.566516,-0.5377133, -0.1819829, 1.662818,0.6784317, -0.09341991, 1.609093,-0.4800792, -0.07900481, 1.717119,0.5812594, -0.02940123, 1.648984
635588163916826321, 0,-0.09138587, -0.9424653, 1.923185,0.1574983, -0.9230287, 1.910903,-0.3096704, 0.0611278, 1.676794,0.3855205, 0.07881398, 1.62607,-0.1228693, -1.016455, 1.859412,0.166247, -0.9892645, 1.864946,-0.5467857, -0.1366384, 1.721614,0.6523689, -0.05663964, 1.647601,-0.5914258, -0.197783, 1.733199,0.7443005, -0.08800749, 1.684978,-0.00862363, 0.4431635, 1.484453,-0.05024655, -0.2472007, 1.668762,0.0963456, -0.2462156, 1.659292,-0.07131866, -0.5599075, 1.770327,0.1259236, -0.5659493, 1.756478,0.0257374, 0.3076175, 1.543022,-0.1430741, 0.2168393, 1.599174,0.1753605, 0.221092, 1.556427,0.02353749, -0.2517706, 1.698231,0.02484718, 0.03297462, 1.627459,0.02556806, 0.2405006, 1.566376,-0.538982, -0.181255, 1.664585,0.683395, -0.09558083, 1.611189,-0.4800557, -0.07900266, 1.71722,0.5810493, -0.02943435, 1.648177
635588163916896365, 0,-0.09138587, -0.9424653, 1.923185,0.1574983, -0.9230287, 1.910903,-0.3096704, 0.0611278, 1.676794,0.3855205, 0.07881398, 1.62607,-0.1228693, -1.016455, 1.859412,0.166247, -0.9892645, 1.864946,-0.5467857, -0.1366384, 1.721614,0.6523689, -0.05663964, 1.647601,-0.5914258, -0.197783, 1.733199,0.7443005, -0.08800749, 1.684978,-0.00862363, 0.4431635, 1.484453,-0.05024655, -0.2472007, 1.668762,0.0963456, -0.2462156, 1.659292,-0.07131866, -0.5599075, 1.770327,0.1259236, -0.5659493, 1.756478,0.0257374, 0.3076175, 1.543022,-0.1430741, 0.2168393, 1.599174,0.1753605, 0.221092, 1.556427,0.02353749, -0.2517706, 1.698231,0.02484718, 0.03297462, 1.627459,0.02556806, 0.2405006, 1.566376,-0.538982, -0.181255, 1.664585,0.683395, -0.09558083, 1.611189,-0.4800557, -0.07900266, 1.71722,0.5810493, -0.02943435, 1.648177
635588163917186595, 0,-0.09138587, -0.9424653, 1.923185,0.1574983, -0.9230287, 1.910903,-0.3096704, 0.0611278, 1.676794,0.3855205, 0.07881398, 1.62607,-0.1228693, -1.016455, 1.859412,0.166247, -0.9892645, 1.864946,-0.5467857, -0.1366384, 1.721614,0.6523689, -0.05663964, 1.647601,-0.5914258, -0.197783, 1.733199,0.7443005, -0.08800749, 1.684978,-0.00862363, 0.4431635, 1.484453,-0.05024655, -0.2472007, 1.668762,0.0963456, -0.2462156, 1.659292,-0.07131866, -0.5599075, 1.770327,0.1259236, -0.5659493, 1.756478,0.0257374, 0.3076175, 1.543022,-0.1430741, 0.2168393, 1.599174,0.1753605, 0.221092, 1.556427,0.02353749, -0.2517706, 1.698231,0.02484718, 0.03297462, 1.627459,0.02556806, 0.2405006, 1.566376,-0.538982, -0.181255, 1.664585,0.683395, -0.09558083, 1.611189,-0.4800557, -0.07900266, 1.71722,0.5810493, -0.02943435, 1.648177
635588163917326669, 0,-0.09120405, -0.942979, 1.92413,0.1573475, -0.9233332, 1.910915,-0.3103949, 0.06045546, 1.677042,0.3851892, 0.07881229, 1.625581,-0.1226312, -1.016376, 1.859038,0.1664651, -0.989466, 1.864719,-0.547621, -0.1372584, 1.722156,0.650711, -0.05636044, 1.646789,-0.5905918, -0.1976904, 1.731825,0.7418757, -0.08748334, 1.679107,-0.008967482, 0.4430382, 1.484184,-0.05041474, -0.2473371, 1.668697,0.09617335, -0.2463111, 1.659133,-0.07145943, -0.55953, 1.769896,0.1257975, -0.5667388, 1.756853,0.02536778, 0.3075169, 1.54275,-0.1433778, 0.2167363, 1.599049,0.1750787, 0.2210117, 1.556177,0.0233645, -0.2518887, 1.69812,0.0245769, 0.03285867, 1.627276,0.02522316, 0.2403951, 1.566128,-0.5379931, -0.1805055, 1.664051,0.6803445, -0.09421413, 1.611328,-0.4808465, -0.07951811, 1.717629,0.5807139, -0.02949083, 1.647559
635588163917586855, 0,-0.09120405, -0.942979, 1.92413,0.1573475, -0.9233332, 1.910915,-0.3103949, 0.06045546, 1.677042,0.3851892, 0.07881229, 1.625581,-0.1226312, -1.016376, 1.859038,0.1664651, -0.989466, 1.864719,-0.547621, -0.1372584, 1.722156,0.650711, -0.05636044, 1.646789,-0.5905918, -0.1976904, 1.731825,0.7418757, -0.08748334, 1.679107,-0.008967482, 0.4430382, 1.484184,-0.05041474, -0.2473371, 1.668697,0.09617335, -0.2463111, 1.659133,-0.07145943, -0.55953, 1.769896,0.1257975, -0.5667388, 1.756853,0.02536778, 0.3075169, 1.54275,-0.1433778, 0.2167363, 1.599049,0.1750787, 0.2210117, 1.556177,0.0233645, -0.2518887, 1.69812,0.0245769, 0.03285867, 1.627276,0.02522316, 0.2403951, 1.566128,-0.5379931, -0.1805055, 1.664051,0.6803445, -0.09421413, 1.611328,-0.4808465, -0.07951811, 1.717629,0.5807139, -0.02949083, 1.647559
635588163917797001, 0,-0.09072611, -0.9400494, 1.922521,0.1572406, -0.9244518, 1.911228,-0.3103571, 0.06045882, 1.676992,0.3850576, 0.07869999, 1.625222,-0.1228323, -1.016055, 1.859067,0.1664642, -0.9906723, 1.86563,-0.5470444, -0.1366538, 1.721535,0.6505651, -0.05713142, 1.646194,-0.5914493, -0.1989845, 1.731416,0.7415364, -0.08574718, 1.678453,-0.009332549, 0.4429034, 1.483818,-0.05055028, -0.2473932, 1.66855,0.09601963, -0.2463459, 1.658844,-0.07170232, -0.5587114, 1.769236,0.1255591, -0.5686525, 1.757335,0.0252906, 0.307443, 1.542593,-0.143592, 0.2167258, 1.598873,0.1748754, 0.2209163, 1.555861,0.0232142, -0.2519379, 1.697905,0.02446014, 0.03279497, 1.62709,0.02513606, 0.2403233, 1.565963,-0.5393062, -0.1807656, 1.665,0.6797529, -0.09372886, 1.61273,-0.4808614, -0.07943539, 1.717616,0.5805528, -0.02978738, 1.646804
635588163917877057, 0,-0.09072611, -0.9400494, 1.922521,0.1572406, -0.9244518, 1.911228,-0.3103571, 0.06045882, 1.676992,0.3850576, 0.07869999, 1.625222,-0.1228323, -1.016055, 1.859067,0.1664642, -0.9906723, 1.86563,-0.5470444, -0.1366538, 1.721535,0.6505651, -0.05713142, 1.646194,-0.5914493, -0.1989845, 1.731416,0.7415364, -0.08574718, 1.678453,-0.009332549, 0.4429034, 1.483818,-0.05055028, -0.2473932, 1.66855,0.09601963, -0.2463459, 1.658844,-0.07170232, -0.5587114, 1.769236,0.1255591, -0.5686525, 1.757335,0.0252906, 0.307443, 1.542593,-0.143592, 0.2167258, 1.598873,0.1748754, 0.2209163, 1.555861,0.0232142, -0.2519379, 1.697905,0.02446014, 0.03279497, 1.62709,0.02513606, 0.2403233, 1.565963,-0.5393062, -0.1807656, 1.665,0.6797529, -0.09372886, 1.61273,-0.4808614, -0.07943539, 1.717616,0.5805528, -0.02978738, 1.646804
635588163918227301, 0,-0.09072611, -0.9400494, 1.922521,0.1572406, -0.9244518, 1.911228,-0.3103571, 0.06045882, 1.676992,0.3850576, 0.07869999, 1.625222,-0.1228323, -1.016055, 1.859067,0.1664642, -0.9906723, 1.86563,-0.5470444, -0.1366538, 1.721535,0.6505651, -0.05713142, 1.646194,-0.5914493, -0.1989845, 1.731416,0.7415364, -0.08574718, 1.678453,-0.009332549, 0.4429034, 1.483818,-0.05055028, -0.2473932, 1.66855,0.09601963, -0.2463459, 1.658844,-0.07170232, -0.5587114, 1.769236,0.1255591, -0.5686525, 1.757335,0.0252906, 0.307443, 1.542593,-0.143592, 0.2167258, 1.598873,0.1748754, 0.2209163, 1.555861,0.0232142, -0.2519379, 1.697905,0.02446014, 0.03279497, 1.62709,0.02513606, 0.2403233, 1.565963,-0.5393062, -0.1807656, 1.665,0.6797529, -0.09372886, 1.61273,-0.4808614, -0.07943539, 1.717616,0.5805528, -0.02978738, 1.646804
635588163918317359, 0,-0.09070955, -0.9400818, 1.922561,0.1570078, -0.9235488, 1.911076,-0.310367, 0.06047909, 1.676984,0.3847069, 0.07855539, 1.624696,-0.1223588, -1.016013, 1.859097,0.1681913, -0.9888433, 1.862487,-0.5483189, -0.1373051, 1.721996,0.6502897, -0.05714959, 1.644953,-0.592599, -0.1941057, 1.7318,0.7384158, -0.08544587, 1.674715,-0.009603821, 0.4428899, 1.483683,-0.05067889, -0.2475349, 1.66836,0.0958994, -0.246428, 1.658634,-0.07181197, -0.5581754, 1.768914,0.1254005, -0.5682157, 1.757036,0.02520978, 0.3073651, 1.542197,-0.1437044, 0.2167399, 1.598745,0.1747128, 0.2207939, 1.555593,0.02308535, -0.252053, 1.697702,0.02434712, 0.0326959, 1.626802,0.02504569, 0.2402396, 1.565596,-0.5379702, -0.1800584, 1.664814,0.686595, -0.09978413, 1.606,-0.4808713, -0.0794151, 1.717608,0.5802462, -0.02986199, 1.646255
635588163918637587, 0,-0.09070955, -0.9400818, 1.922561,0.1570078, -0.9235488, 1.911076,-0.310367, 0.06047909, 1.676984,0.3847069, 0.07855539, 1.624696,-0.1223588, -1.016013, 1.859097,0.1681913, -0.9888433, 1.862487,-0.5483189, -0.1373051, 1.721996,0.6502897, -0.05714959, 1.644953,-0.592599, -0.1941057, 1.7318,0.7384158, -0.08544587, 1.674715,-0.009603821, 0.4428899, 1.483683,-0.05067889, -0.2475349, 1.66836,0.0958994, -0.246428, 1.658634,-0.07181197, -0.5581754, 1.768914,0.1254005, -0.5682157, 1.757036,0.02520978, 0.3073651, 1.542197,-0.1437044, 0.2167399, 1.598745,0.1747128, 0.2207939, 1.555593,0.02308535, -0.252053, 1.697702,0.02434712, 0.0326959, 1.626802,0.02504569, 0.2402396, 1.565596,-0.5379702, -0.1800584, 1.664814,0.686595, -0.09978413, 1.606,-0.4808713, -0.0794151, 1.717608,0.5802462, -0.02986199, 1.646255
635588163918767676, 0,-0.09072949, -0.9403874, 1.922575,0.1569882, -0.9235385, 1.910995,-0.3112766, 0.05972873, 1.677223,0.3844621, 0.07843818, 1.624291,-0.1224123, -1.016043, 1.85921,0.1652478, -0.9890988, 1.861641,-0.5481485, -0.1378942, 1.722371,0.6514663, -0.05784658, 1.646313,-0.5935087, -0.1951141, 1.732208,0.741881, -0.08456752, 1.680326,-0.009837933, 0.442895, 1.483639,-0.05087888, -0.2477268, 1.668196,0.0957283, -0.246564, 1.658332,-0.07190409, -0.5581088, 1.768829,0.1254608, -0.568202, 1.756892,0.02508138, 0.3073012, 1.542075,-0.1436523, 0.2167436, 1.598706,0.1745352, 0.2206628, 1.555351,0.02289609, -0.2522202, 1.697472,0.02418317, 0.03258497, 1.626627,0.02490796, 0.240165, 1.565461,-0.5389659, -0.1791439, 1.668678,0.6785059, -0.0948811, 1.608572,-0.4818004, -0.08008423, 1.717956,0.5800035, -0.02993904, 1.64597
635588163918947813, 0,-0.09072949, -0.9403874, 1.922575,0.1569882, -0.9235385, 1.910995,-0.3112766, 0.05972873, 1.677223,0.3844621, 0.07843818, 1.624291,-0.1224123, -1.016043, 1.85921,0.1652478, -0.9890988, 1.861641,-0.5481485, -0.1378942, 1.722371,0.6514663, -0.05784658, 1.646313,-0.5935087, -0.1951141, 1.732208,0.741881, -0.08456752, 1.680326,-0.009837933, 0.442895, 1.483639,-0.05087888, -0.2477268, 1.668196,0.0957283, -0.246564, 1.658332,-0.07190409, -0.5581088, 1.768829,0.1254608, -0.568202, 1.756892,0.02508138, 0.3073012, 1.542075,-0.1436523, 0.2167436, 1.598706,0.1745352, 0.2206628, 1.555351,0.02289609, -0.2522202, 1.697472,0.02418317, 0.03258497, 1.626627,0.02490796, 0.240165, 1.565461,-0.5389659, -0.1791439, 1.668678,0.6785059, -0.0948811, 1.608572,-0.4818004, -0.08008423, 1.717956,0.5800035, -0.02993904, 1.64597
635588163919308056, 0,-0.09096183, -0.9404673, 1.922588,0.1570001, -0.9238195, 1.911073,-0.3115371, 0.05954374, 1.677173,0.3842603, 0.07831912, 1.623957,-0.1203445, -1.014074, 1.859016,0.1659112, -0.9893039, 1.861792,-0.5472387, -0.137363, 1.721609,0.6509161, -0.05785085, 1.645155,-0.5919138, -0.1995426, 1.732286,0.7399094, -0.08758267, 1.676239,-0.00997911, 0.4428396, 1.483547,-0.05114402, -0.2478571, 1.668058,0.09542432, -0.2466426, 1.658061,-0.07190573, -0.5584088, 1.76894,0.1253024, -0.5686845, 1.757039,0.02489332, 0.3071663, 1.541724,-0.1436221, 0.2167353, 1.598674,0.1743417, 0.2205399, 1.555013,0.02260559, -0.2523291, 1.697269,0.02393953, 0.03246367, 1.626356,0.0247052, 0.2400337, 1.565131,-0.538608, -0.1800807, 1.664168,0.6777474, -0.09505274, 1.606941,-0.4820349, -0.08026249, 1.717996,0.5798156, -0.03005753, 1.645565
635588163919278033, 0,-0.09072949, -0.9403874, 1.922575,0.1569882, -0.9235385, 1.910995,-0.3112766, 0.05972873, 1.677223,0.3844621, 0.07843818, 1.624291,-0.1224123, -1.016043, 1.85921,0.1652478, -0.9890988, 1.861641,-0.5481485, -0.1378942, 1.722371,0.6514663, -0.05784658, 1.646313,-0.5935087, -0.1951141, 1.732208,0.741881, -0.08456752, 1.680326,-0.009837933, 0.442895, 1.483639,-0.05087888, -0.2477268, 1.668196,0.0957283, -0.246564, 1.658332,-0.07190409, -0.5581088, 1.768829,0.1254608, -0.568202, 1.756892,0.02508138, 0.3073012, 1.542075,-0.1436523, 0.2167436, 1.598706,0.1745352, 0.2206628, 1.555351,0.02289609, -0.2522202, 1.697472,0.02418317, 0.03258497, 1.626627,0.02490796, 0.240165, 1.565461,-0.5389659, -0.1791439, 1.668678,0.6785059, -0.0948811, 1.608572,-0.4818004, -0.08008423, 1.717956,0.5800035, -0.02993904, 1.64597
635588163919578254, 0,-0.09096183, -0.9404673, 1.922588,0.1570001, -0.9238195, 1.911073,-0.3115371, 0.05954374, 1.677173,0.3842603, 0.07831912, 1.623957,-0.1203445, -1.014074, 1.859016,0.1659112, -0.9893039, 1.861792,-0.5472387, -0.137363, 1.721609,0.6509161, -0.05785085, 1.645155,-0.5919138, -0.1995426, 1.732286,0.7399094, -0.08758267, 1.676239,-0.00997911, 0.4428396, 1.483547,-0.05114402, -0.2478571, 1.668058,0.09542432, -0.2466426, 1.658061,-0.07190573, -0.5584088, 1.76894,0.1253024, -0.5686845, 1.757039,0.02489332, 0.3071663, 1.541724,-0.1436221, 0.2167353, 1.598674,0.1743417, 0.2205399, 1.555013,0.02260559, -0.2523291, 1.697269,0.02393953, 0.03246367, 1.626356,0.0247052, 0.2400337, 1.565131,-0.538608, -0.1800807, 1.664168,0.6777474, -0.09505274, 1.606941,-0.4820349, -0.08026249, 1.717996,0.5798156, -0.03005753, 1.645565
635588163919758377, 0,-0.09099203, -0.9411895, 1.922487,0.1569766, -0.9233425, 1.910761,-0.3114194, 0.05964701, 1.677081,0.3839704, 0.07822637, 1.623504,-0.1204895, -1.015885, 1.859463,0.1657135, -0.9889814, 1.862014,-0.5482057, -0.1372679, 1.722024,0.6511695, -0.05821872, 1.645884,-0.592365, -0.1963951, 1.730707,0.7402296, -0.08739052, 1.679466,-0.01015377, 0.4428042, 1.483326,-0.05135554, -0.2480059, 1.667883,0.09529083, -0.2467515, 1.657906,-0.07198286, -0.5583857, 1.768864,0.1252983, -0.5687, 1.757026,0.02488393, 0.3071061, 1.541473,-0.1437934, 0.2166966, 1.598451,0.174246, 0.2203683, 1.554839,0.02242895, -0.2524613, 1.697099,0.02384963, 0.03237268, 1.626156,0.02467515, 0.2399663, 1.564895,-0.5387826, -0.179588, 1.666609,0.6751272, -0.09358805, 1.605865,-0.4818963, -0.08014089, 1.718022,0.57953, -0.03010572, 1.645236
635588163919838426, 0,-0.09099203, -0.9411895, 1.922487,0.1569766, -0.9233425, 1.910761,-0.3114194, 0.05964701, 1.677081,0.3839704, 0.07822637, 1.623504,-0.1204895, -1.015885, 1.859463,0.1657135, -0.9889814, 1.862014,-0.5482057, -0.1372679, 1.722024,0.6511695, -0.05821872, 1.645884,-0.592365, -0.1963951, 1.730707,0.7402296, -0.08739052, 1.679466,-0.01015377, 0.4428042, 1.483326,-0.05135554, -0.2480059, 1.667883,0.09529083, -0.2467515, 1.657906,-0.07198286, -0.5583857, 1.768864,0.1252983, -0.5687, 1.757026,0.02488393, 0.3071061, 1.541473,-0.1437934, 0.2166966, 1.598451,0.174246, 0.2203683, 1.554839,0.02242895, -0.2524613, 1.697099,0.02384963, 0.03237268, 1.626156,0.02467515, 0.2399663, 1.564895,-0.5387826, -0.179588, 1.666609,0.6751272, -0.09358805, 1.605865,-0.4818963, -0.08014089, 1.718022,0.57953, -0.03010572, 1.645236
635588163920198686, 0,-0.09094432, -0.9410953, 1.922615,0.1568446, -0.9220555, 1.910501,-0.311586, 0.05946378, 1.677115,0.3838449, 0.07818036, 1.623177,-0.1216433, -1.015998, 1.859911,0.1680199, -0.9873095, 1.861656,-0.5474745, -0.1373479, 1.721885,0.6502916, -0.05784196, 1.644989,-0.5912162, -0.1989098, 1.732438,0.7393113, -0.08637515, 1.676089,-0.01029982, 0.4426994, 1.483074,-0.05137353, -0.2480056, 1.667792,0.0952554, -0.2468053, 1.657647,-0.07199582, -0.5584675, 1.76888,0.1252984, -0.5675496, 1.756087,0.02470343, 0.3069845, 1.54107,-0.1440179, 0.2165756, 1.598317,0.1741086, 0.2202434, 1.554582,0.02240087, -0.2524836, 1.696932,0.02375277, 0.03230715, 1.62588,0.02451661, 0.2398598, 1.564526,-0.5387943, -0.1799723, 1.665195,0.6781097, -0.09462485, 1.609273,-0.4821019, -0.08026601, 1.718073,0.5793748, -0.03018652, 1.644975
635588163920208691, 0,-0.09094432, -0.9410953, 1.922615,0.1568446, -0.9220555, 1.910501,-0.311586, 0.05946378, 1.677115,0.3838449, 0.07818036, 1.623177,-0.1216433, -1.015998, 1.859911,0.1680199, -0.9873095, 1.861656,-0.5474745, -0.1373479, 1.721885,0.6502916, -0.05784196, 1.644989,-0.5912162, -0.1989098, 1.732438,0.7393113, -0.08637515, 1.676089,-0.01029982, 0.4426994, 1.483074,-0.05137353, -0.2480056, 1.667792,0.0952554, -0.2468053, 1.657647,-0.07199582, -0.5584675, 1.76888,0.1252984, -0.5675496, 1.756087,0.02470343, 0.3069845, 1.54107,-0.1440179, 0.2165756, 1.598317,0.1741086, 0.2202434, 1.554582,0.02240087, -0.2524836, 1.696932,0.02375277, 0.03230715, 1.62588,0.02451661, 0.2398598, 1.564526,-0.5387943, -0.1799723, 1.665195,0.6781097, -0.09462485, 1.609273,-0.4821019, -0.08026601, 1.718073,0.5793748, -0.03018652, 1.644975
635588163920588962, 0,-0.09094432, -0.9410953, 1.922615,0.1568446, -0.9220555, 1.910501,-0.311586, 0.05946378, 1.677115,0.3838449, 0.07818036, 1.623177,-0.1216433, -1.015998, 1.859911,0.1680199, -0.9873095, 1.861656,-0.5474745, -0.1373479, 1.721885,0.6502916, -0.05784196, 1.644989,-0.5912162, -0.1989098, 1.732438,0.7393113, -0.08637515, 1.676089,-0.01029982, 0.4426994, 1.483074,-0.05137353, -0.2480056, 1.667792,0.0952554, -0.2468053, 1.657647,-0.07199582, -0.5584675, 1.76888,0.1252984, -0.5675496, 1.756087,0.02470343, 0.3069845, 1.54107,-0.1440179, 0.2165756, 1.598317,0.1741086, 0.2202434, 1.554582,0.02240087, -0.2524836, 1.696932,0.02375277, 0.03230715, 1.62588,0.02451661, 0.2398598, 1.564526,-0.5387943, -0.1799723, 1.665195,0.6781097, -0.09462485, 1.609273,-0.4821019, -0.08026601, 1.718073,0.5793748, -0.03018652, 1.644975
635588163920709042, 0,-0.09161963, -0.9417426, 1.922058,0.1569544, -0.9221482, 1.910531,-0.3115393, 0.05953087, 1.677047,0.3837957, 0.07814153, 1.623031,-0.1196591, -1.017195, 1.859368,0.16196, -0.9889429, 1.865184,-0.5475925, -0.1369292, 1.722293,0.6508659, -0.05810851, 1.645834,-0.590485, -0.1969932, 1.730076,0.7394574, -0.08829414, 1.676193,-0.01040087, 0.4427027, 1.482926,-0.05155613, -0.2481532, 1.667637,0.095108, -0.246918, 1.657506,-0.0720676, -0.5584652, 1.768857,0.125213, -0.5678597, 1.756111,0.02467901, 0.3068946, 1.54089,-0.1439379, 0.2166108, 1.598289,0.1740349, 0.2201625, 1.554381,0.02223, -0.2526181, 1.69678,0.02365795, 0.03219716, 1.625715,0.02447508, 0.2397655, 1.564349,-0.5382864, -0.1802366, 1.665525,0.6802077, -0.09559373, 1.608789,-0.4820605, -0.08017462, 1.718053,0.5793049, -0.03034897, 1.644566
635588163920919184, 0,-0.09161963, -0.9417426, 1.922058,0.1569544, -0.9221482, 1.910531,-0.3115393, 0.05953087, 1.677047,0.3837957, 0.07814153, 1.623031,-0.1196591, -1.017195, 1.859368,0.16196, -0.9889429, 1.865184,-0.5475925, -0.1369292, 1.722293,0.6508659, -0.05810851, 1.645834,-0.590485, -0.1969932, 1.730076,0.7394574, -0.08829414, 1.676193,-0.01040087, 0.4427027, 1.482926,-0.05155613, -0.2481532, 1.667637,0.095108, -0.246918, 1.657506,-0.0720676, -0.5584652, 1.768857,0.125213, -0.5678597, 1.756111,0.02467901, 0.3068946, 1.54089,-0.1439379, 0.2166108, 1.598289,0.1740349, 0.2201625, 1.554381,0.02223, -0.2526181, 1.69678,0.02365795, 0.03219716, 1.625715,0.02447508, 0.2397655, 1.564349,-0.5382864, -0.1802366, 1.665525,0.6802077, -0.09559373, 1.608789,-0.4820605, -0.08017462, 1.718053,0.5793049, -0.03034897, 1.644566
635588163921219399, 0,-0.09161963, -0.9417426, 1.922058,0.1569544, -0.9221482, 1.910531,-0.3115393, 0.05953087, 1.677047,0.3837957, 0.07814153, 1.623031,-0.1196591, -1.017195, 1.859368,0.16196, -0.9889429, 1.865184,-0.5475925, -0.1369292, 1.722293,0.6508659, -0.05810851, 1.645834,-0.590485, -0.1969932, 1.730076,0.7394574, -0.08829414, 1.676193,-0.01040087, 0.4427027, 1.482926,-0.05155613, -0.2481532, 1.667637,0.095108, -0.246918, 1.657506,-0.0720676, -0.5584652, 1.768857,0.125213, -0.5678597, 1.756111,0.02467901, 0.3068946, 1.54089,-0.1439379, 0.2166108, 1.598289,0.1740349, 0.2201625, 1.554381,0.02223, -0.2526181, 1.69678,0.02365795, 0.03219716, 1.625715,0.02447508, 0.2397655, 1.564349,-0.5382864, -0.1802366, 1.665525,0.6802077, -0.09559373, 1.608789,-0.4820605, -0.08017462, 1.718053,0.5793049, -0.03034897, 1.644566
